seats,is_trial,tenure_days,total_subscriptions,active_subscriptions,churned_subscriptions,total_mrr,avg_mrr,max_mrr,total_arr,num_upgrades,num_downgrades,num_trials,has_auto_renew,pct_annual_billing,subscription_duration_avg,sub_churn_ratio,ever_upgraded,ever_downgraded,net_plan_movement,total_usage_events,total_usage_count,avg_usage_count,total_usage_duration_secs,avg_usage_duration_secs,total_error_count,avg_error_count,unique_features_used,beta_feature_usage_count,usage_days,days_since_last_usage,error_rate,feature_breadth_ratio,usage_density,total_tickets,avg_resolution_hours,max_resolution_hours,avg_first_response_mins,avg_satisfaction_score,min_satisfaction_score,num_escalated,num_urgent_tickets,num_high_tickets,pct_urgent,escalation_rate,has_low_satisfaction,critical_ticket_count,churn_event_count,total_refund_usd,avg_refund_usd,had_preceding_upgrade,had_preceding_downgrade,is_reactivation,days_since_last_churn,plan_tier_encoded,latest_plan_tier_encoded,tenure_bucket_encoded,seats_bucket_encoded,recency_bucket_encoded,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,main_churn_reason_budget,main_churn_reason_competitor,main_churn_reason_features,main_churn_reason_none,main_churn_reason_pricing,main_churn_reason_support,main_churn_reason_unknown,target
8,1,685,11,11,0,12060,1096.3636363636363,2989,144720,0,1,2,1,0.18181818181818182,284.45454545454544,0.0,0,1,-1,50,519,10.38,164755,3295.1,26,0.52,28,4,48,8,0.52,0.7,1.0416666666666667,5.0,45.2,70.0,124.6,4.333333333333333,3.0,2.0,2.0,1.0,0.4,0.4,0.0,3.0,2.0,131.39999999999998,65.69999999999999,True,False,False,208.0,1,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
10,1,200,15,14,1,43291,2886.0666666666666,9353,519492,0,1,0,1,0.4666666666666667,90.2,0.06666666666666667,0,1,-1,84,864,10.285714285714286,266624,3174.095238095238,45,0.5357142857142857,34,2,81,1,0.5357142857142857,0.85,1.037037037037037,5.0,38.4,53.0,81.2,4.6,3.0,0.0,4.0,0.0,0.8,0.0,0.0,4.0,1.0,0.0,0.0,False,False,False,55.0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
23,0,396,9,8,1,20338,2259.777777777778,8955,244056,2,0,3,1,0.5555555555555556,148.66666666666666,0.1111111111111111,1,0,2,48,457,9.520833333333334,154959,3228.3125,24,0.5,28,6,48,43,0.5,0.7,1.0,3.0,48.333333333333336,56.0,137.66666666666666,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,True,False,False,214.0,2,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,1,425,12,12,0,9773,814.4166666666666,4378,117276,2,0,3,1,0.4166666666666667,210.16666666666666,0.0,1,0,2,68,696,10.235294117647058,221691,3260.1617647058824,47,0.6911764705882353,33,6,62,25,0.6911764705882353,0.825,1.096774193548387,4.0,19.25,29.0,94.5,4.25,4.0,0.0,2.0,1.0,0.5,0.0,0.0,3.0,0.0,0.0,0.0,False,False,False,0.0,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24,1,230,16,16,0,22881,1430.0625,4776,274572,4,2,2,1,0.5,131.6875,0.0,1,1,2,72,742,10.305555555555555,210545,2924.2361111111113,35,0.4861111111111111,31,6,68,6,0.4861111111111111,0.775,1.0588235294117647,3.0,27.333333333333332,59.0,72.66666666666667,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,2.0,3.0,136.0,45.333333333333336,True,True,False,6.0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,392,4,3,1,444,111.0,245,5328,0,0,2,1,0.75,193.0,0.25,0,0,0,26,244,9.384615384615385,85274,3279.769230769231,19,0.7307692307692307,19,1,26,89,0.7307692307692307,0.475,1.0,5.0,23.8,33.0,88.6,3.6666666666666665,3.0,0.0,1.0,2.0,0.2,0.0,0.0,3.0,1.0,0.0,0.0,False,False,False,287.0,1,1,3,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
40,0,27,9,8,1,35836,3981.777777777778,7960,430032,0,0,0,1,0.5555555555555556,10.444444444444445,0.1111111111111111,0,0,0,46,455,9.891304347826088,139654,3035.9565217391305,36,0.782608695652174,27,6,46,17,0.782608695652174,0.675,1.0,5.0,23.0,68.0,76.2,4.25,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,False,False,False,19.0,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8,0,139,12,10,2,14583,1215.25,4179,174996,3,0,3,1,0.5833333333333334,74.25,0.16666666666666666,1,0,3,57,550,9.649122807017545,175157,3072.9298245614036,30,0.5263157894736842,29,3,56,5,0.5263157894736842,0.725,1.0178571428571428,8.0,35.25,70.0,65.625,3.8,3.0,0.0,3.0,0.0,0.375,0.0,0.0,3.0,2.0,1.85,0.925,True,False,False,74.0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
45,0,240,8,8,0,26234,3279.25,8955,314808,0,0,2,1,0.625,129.375,0.0,0,0,0,34,344,10.117647058823529,111161,3269.4411764705883,13,0.38235294117647056,26,1,32,12,0.38235294117647056,0.65,1.0625,5.0,29.8,64.0,112.8,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,49.0,1,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
12,0,580,7,6,1,9171,1310.142857142857,2985,110052,1,0,0,1,0.2857142857142857,310.2857142857143,0.14285714285714285,1,0,1,30,296,9.866666666666667,83537,2784.5666666666666,16,0.5333333333333333,19,4,29,18,0.5333333333333333,0.475,1.0344827586206897,4.0,64.25,71.0,79.25,4.5,4.0,1.0,1.0,1.0,0.25,0.25,0.0,2.0,1.0,43.01,43.01,False,False,False,34.0,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
26,1,712,6,4,2,4806,801.0,1764,57672,0,0,2,1,0.3333333333333333,437.8333333333333,0.3333333333333333,0,0,0,29,278,9.586206896551724,85711,2955.551724137931,16,0.5517241379310345,21,1,28,11,0.5517241379310345,0.525,1.0357142857142858,4.0,38.5,66.0,140.75,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,1,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
5,0,24,13,13,0,8947,688.2307692307693,1596,107364,1,1,3,1,0.46153846153846156,13.692307692307692,0.0,1,1,0,63,618,9.80952380952381,204365,3243.8888888888887,48,0.7619047619047619,33,11,58,17,0.7619047619047619,0.825,1.0862068965517242,5.0,30.2,62.0,99.2,4.5,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,217.22,108.61,False,False,False,13.0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4,0,668,15,12,3,26276,1751.7333333333333,8955,315312,0,1,4,1,0.6,319.93333333333334,0.2,0,1,-1,90,844,9.377777777777778,278000,3088.8888888888887,46,0.5111111111111111,36,6,88,12,0.5111111111111111,0.9,1.0227272727272727,5.0,16.6,29.0,91.4,3.25,3.0,1.0,1.0,1.0,0.2,0.2,0.0,2.0,1.0,0.0,0.0,True,False,False,652.0,1,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4,0,53,8,7,1,9251,1156.375,3383,111012,0,1,2,1,0.5,22.625,0.125,0,1,-1,57,586,10.280701754385966,170855,2997.4561403508774,27,0.47368421052631576,29,7,54,1,0.47368421052631576,0.725,1.0555555555555556,2.0,66.0,68.0,97.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
13,0,261,10,9,1,10063,1006.3,2985,120756,1,0,1,1,0.4,109.7,0.1,1,0,1,43,394,9.162790697674419,121564,2827.0697674418607,39,0.9069767441860465,26,5,43,4,0.9069767441860465,0.65,1.0,4.0,33.25,64.0,109.0,4.333333333333333,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,111.16,37.053333333333335,False,False,False,43.0,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5,0,34,17,13,4,27966,1645.0588235294117,13532,335592,5,2,4,1,0.47058823529411764,12.764705882352942,0.23529411764705882,1,1,3,70,661,9.442857142857143,198538,2836.2571428571428,38,0.5428571428571428,32,9,69,15,0.5428571428571428,0.8,1.0144927536231885,5.0,42.2,70.0,112.0,3.5,3.0,0.0,1.0,2.0,0.2,0.0,0.0,3.0,1.0,0.0,0.0,False,False,False,3.0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21,0,446,10,9,1,30744,3074.4,10746,368928,1,0,2,1,0.3,196.0,0.1,1,0,1,51,475,9.313725490196079,145213,2847.3137254901962,44,0.8627450980392157,31,6,50,5,0.8627450980392157,0.775,1.02,2.0,59.0,66.0,152.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,False,False,39.0,1,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,10,6,5,1,18926,3154.3333333333335,12537,227112,0,0,1,1,0.5,7.666666666666667,0.16666666666666666,0,0,0,35,321,9.17142857142857,95888,2739.657142857143,26,0.7428571428571429,25,2,35,23,0.7428571428571429,0.625,1.0,4.0,44.0,72.0,57.25,4.0,4.0,1.0,1.0,0.0,0.25,0.25,0.0,1.0,3.0,444.1,148.03333333333333,True,False,False,1.0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12,0,240,12,9,3,16731,1394.25,5174,200772,0,1,2,1,0.3333333333333333,128.83333333333334,0.25,0,1,-1,62,632,10.193548387096774,203509,3282.4032258064517,23,0.3709677419354839,29,4,61,1,0.3709677419354839,0.725,1.0163934426229508,4.0,42.0,65.0,86.25,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,True,False,False,227.0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
27,0,607,5,5,0,14373,2874.6,7164,172476,3,0,1,1,0.8,296.0,0.0,1,0,3,25,244,9.76,70412,2816.48,22,0.88,23,6,24,48,0.88,0.575,1.0416666666666667,2.0,32.5,55.0,84.5,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,0.0,1,2,3,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9,0,378,13,10,3,30471,2343.923076923077,9751,365652,0,0,2,1,0.6153846153846154,107.6923076923077,0.23076923076923078,0,0,0,64,623,9.734375,195927,3061.359375,38,0.59375,34,7,61,24,0.59375,0.85,1.0491803278688525,5.0,38.6,58.0,68.2,3.75,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,44.23,44.23,True,False,False,271.0,2,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
40,0,651,6,4,2,13081,2180.1666666666665,7960,156972,1,1,2,1,0.16666666666666666,315.3333333333333,0.3333333333333333,1,1,0,22,178,8.090909090909092,49983,2271.9545454545455,10,0.45454545454545453,14,0,21,30,0.45454545454545453,0.35,1.0476190476190477,6.0,38.0,68.0,74.5,4.25,3.0,0.0,2.0,2.0,0.3333333333333333,0.0,0.0,4.0,0.0,0.0,0.0,False,False,False,0.0,2,1,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
25,0,241,10,8,2,29687,2968.7,12537,356244,1,1,2,1,0.6,122.7,0.2,1,1,0,50,498,9.96,150984,3019.68,22,0.44,31,7,49,37,0.44,0.775,1.0204081632653061,4.0,16.25,52.0,105.0,4.333333333333333,3.0,0.0,1.0,1.0,0.25,0.0,0.0,2.0,1.0,64.54,64.54,False,False,False,198.0,1,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
46,0,156,11,11,0,21666,1969.6363636363637,9154,259992,2,1,2,1,0.5454545454545454,86.27272727272727,0.0,1,1,1,65,635,9.76923076923077,173619,2671.0615384615385,43,0.6615384615384615,34,12,59,18,0.6615384615384615,0.85,1.1016949152542372,7.0,38.285714285714285,58.0,61.57142857142857,4.0,3.0,1.0,3.0,1.0,0.42857142857142855,0.14285714285714285,0.0,4.0,1.0,0.0,0.0,False,False,False,37.0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
17,0,131,10,9,1,19958,1995.8,6766,239496,0,0,2,1,0.6,57.4,0.1,0,0,0,70,698,9.971428571428572,215804,3082.9142857142856,36,0.5142857142857142,32,11,67,5,0.5142857142857142,0.8,1.044776119402985,2.0,31.5,57.0,109.5,3.0,3.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
19,0,78,5,4,1,1178,235.6,456,14136,0,0,2,1,0.4,36.6,0.2,0,0,0,28,297,10.607142857142858,88205,3150.1785714285716,13,0.4642857142857143,19,3,28,70,0.4642857142857143,0.475,1.0,7.0,40.285714285714285,68.0,84.85714285714286,4.2,4.0,1.0,2.0,2.0,0.2857142857142857,0.14285714285714285,0.0,4.0,1.0,74.68,74.68,False,False,False,19.0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2,0,248,16,15,1,44601,2787.5625,16915,535212,1,1,1,1,0.3125,125.1875,0.0625,1,1,0,85,833,9.8,219747,2585.258823529412,52,0.611764705882353,36,10,83,1,0.611764705882353,0.9,1.0240963855421688,1.0,46.0,46.0,70.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,0.0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,0,168,8,6,2,12032,1504.0,6169,144384,0,0,1,1,0.5,44.375,0.25,0,0,0,36,394,10.944444444444445,135160,3754.4444444444443,14,0.3888888888888889,24,3,36,11,0.3888888888888889,0.6,1.0,7.0,40.57142857142857,67.0,112.0,3.75,3.0,0.0,1.0,3.0,0.14285714285714285,0.0,0.0,4.0,0.0,0.0,0.0,False,False,False,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3,0,65,6,5,1,2326,387.6666666666667,1393,27912,0,0,1,1,0.3333333333333333,25.0,0.16666666666666666,0,0,0,30,298,9.933333333333334,93933,3131.1,19,0.6333333333333333,23,1,30,2,0.6333333333333333,0.575,1.0,5.0,27.2,52.0,74.6,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,False,False,True,53.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0,439,7,4,3,11332,1618.857142857143,4179,135984,0,0,1,1,0.42857142857142855,238.0,0.42857142857142855,0,0,0,36,373,10.36111111111111,131074,3640.9444444444443,17,0.4722222222222222,22,2,35,80,0.4722222222222222,0.55,1.0285714285714285,6.0,36.666666666666664,63.0,124.66666666666667,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,False,True,False,251.0,2,1,3,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14,0,144,16,15,1,34140,2133.75,6567,409680,0,1,1,1,0.375,61.5625,0.0625,0,1,-1,78,788,10.102564102564102,217064,2782.871794871795,47,0.6025641025641025,33,8,70,1,0.6025641025641025,0.825,1.1142857142857143,5.0,32.6,70.0,66.6,4.0,3.0,0.0,3.0,0.0,0.6,0.0,0.0,3.0,2.0,135.11,67.555,True,False,False,75.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,0,304,7,7,0,15802,2257.4285714285716,5771,189624,0,0,1,1,0.42857142857142855,150.28571428571428,0.0,0,0,0,34,340,10.0,129917,3821.0882352941176,23,0.6764705882352942,19,4,34,31,0.6764705882352942,0.475,1.0,7.0,43.142857142857146,63.0,67.71428571428571,3.5,3.0,0.0,2.0,1.0,0.2857142857142857,0.0,0.0,3.0,2.0,0.0,0.0,False,False,True,100.0,1,2,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5,0,224,6,6,0,4070,678.3333333333334,2205,48840,1,0,2,1,0.3333333333333333,113.66666666666667,0.0,1,0,1,36,364,10.11111111111111,122051,3390.3055555555557,22,0.6111111111111112,19,3,35,4,0.6111111111111112,0.475,1.0285714285714285,1.0,32.0,32.0,50.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,0.0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29,1,722,3,3,0,2523,841.0,1421,30276,0,0,0,1,0.3333333333333333,151.66666666666666,0.0,0,0,0,12,119,9.916666666666666,46012,3834.3333333333335,10,0.8333333333333334,12,0,12,59,0.8333333333333334,0.3,1.0,2.0,35.5,58.0,74.0,4.0,4.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,False,False,False,0.0,1,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
12,0,440,9,7,2,14152,1572.4444444444443,5174,169824,1,0,2,1,0.5555555555555556,233.11111111111111,0.2222222222222222,1,0,1,37,352,9.513513513513514,105146,2841.7837837837837,19,0.5135135135135135,19,3,34,31,0.5135135135135135,0.475,1.088235294117647,5.0,33.0,58.0,45.2,4.0,3.0,0.0,3.0,2.0,0.6,0.0,0.0,5.0,1.0,0.0,0.0,False,False,False,166.0,2,2,3,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3,0,226,7,6,1,19060,2722.8571428571427,14925,228720,0,0,0,1,0.42857142857142855,70.14285714285714,0.14285714285714285,0,0,0,32,312,9.75,84693,2646.65625,6,0.1875,19,2,32,12,0.1875,0.475,1.0,3.0,33.666666666666664,50.0,72.0,4.0,3.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,0.0,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35,0,534,10,9,1,29085,2908.5,6965,349020,1,0,1,1,0.2,198.9,0.1,1,0,1,59,598,10.135593220338983,189037,3204.0169491525426,29,0.4915254237288136,32,5,57,3,0.4915254237288136,0.8,1.0350877192982457,5.0,38.8,62.0,121.4,4.333333333333333,4.0,0.0,4.0,0.0,0.8,0.0,0.0,4.0,0.0,0.0,0.0,False,False,False,0.0,2,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
19,0,468,14,14,0,26608,1900.5714285714287,9950,319296,0,1,2,1,0.5714285714285714,233.71428571428572,0.0,0,1,-1,83,811,9.771084337349398,240012,2891.710843373494,48,0.5783132530120482,35,5,76,10,0.5783132530120482,0.875,1.0921052631578947,5.0,31.0,49.0,87.4,4.5,4.0,0.0,1.0,1.0,0.2,0.0,0.0,2.0,2.0,0.0,0.0,False,False,True,310.0,1,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3,1,150,6,6,0,8775,1462.5,3383,105300,0,1,0,1,0.6666666666666666,92.66666666666667,0.0,0,1,-1,28,317,11.321428571428571,102647,3665.964285714286,13,0.4642857142857143,22,5,28,35,0.4642857142857143,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,1,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
21,0,204,5,5,0,10381,2076.2,4179,124572,0,1,0,1,0.6,129.0,0.0,0,1,-1,17,164,9.647058823529411,45337,2666.8823529411766,7,0.4117647058823529,15,2,17,46,0.4117647058823529,0.375,1.0,6.0,23.5,58.0,92.33333333333333,4.5,4.0,0.0,4.0,1.0,0.6666666666666666,0.0,0.0,5.0,1.0,0.0,0.0,False,True,False,139.0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
32,0,588,10,9,1,21567,2156.7,6368,258804,1,0,2,1,0.5,393.7,0.1,1,0,1,53,551,10.39622641509434,160470,3027.735849056604,24,0.4528301886792453,29,3,48,8,0.4528301886792453,0.725,1.1041666666666667,3.0,4.666666666666667,10.0,122.33333333333333,4.0,4.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,0.0,0,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
4,1,464,14,12,2,48726,3480.4285714285716,18706,584712,4,1,1,1,0.42857142857142855,222.14285714285714,0.14285714285714285,1,1,3,62,617,9.951612903225806,182046,2936.2258064516127,32,0.5161290322580645,31,6,62,12,0.5161290322580645,0.775,1.0,2.0,31.0,54.0,75.0,4.0,3.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,3.0,0.0,0.0,False,True,False,29.0,1,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,422,10,8,2,22379,2237.9,11741,268548,0,1,1,1,0.7,285.3,0.2,0,1,-1,50,506,10.12,169088,3381.76,29,0.58,31,8,50,2,0.58,0.775,1.0,4.0,46.25,61.0,89.75,3.6666666666666665,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,True,False,False,62.0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,62,8,6,2,16875,2109.375,9552,202500,0,0,0,1,0.375,35.625,0.25,0,0,0,29,284,9.793103448275861,85381,2944.1724137931033,18,0.6206896551724138,20,2,29,81,0.6206896551724138,0.5,1.0,4.0,30.25,66.0,53.5,4.666666666666667,4.0,0.0,3.0,0.0,0.75,0.0,0.0,3.0,0.0,0.0,0.0,False,False,False,0.0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
54,0,610,13,12,1,33966,2612.769230769231,10746,407592,1,1,2,1,0.38461538461538464,329.46153846153845,0.07692307692307693,1,1,0,59,587,9.94915254237288,164208,2783.186440677966,37,0.6271186440677966,28,1,58,4,0.6271186440677966,0.7,1.0172413793103448,5.0,42.0,54.0,104.0,4.25,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,0.0,2,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,217,15,14,1,35868,2391.2,8955,430416,2,0,0,1,0.5333333333333333,115.33333333333333,0.06666666666666667,1,0,2,72,738,10.25,216777,3010.7916666666665,39,0.5416666666666666,34,8,67,7,0.5416666666666666,0.85,1.0746268656716418,2.0,47.5,67.0,79.0,4.0,4.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,2.0,60.25,30.125,True,False,True,161.0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
67,1,102,11,10,1,71020,6456.363636363636,13333,852240,0,1,1,1,0.45454545454545453,56.27272727272727,0.09090909090909091,0,1,-1,43,432,10.046511627906977,138064,3210.7906976744184,21,0.4883720930232558,30,7,43,2,0.4883720930232558,0.75,1.0,8.0,30.375,57.0,93.0,4.0,3.0,0.0,3.0,3.0,0.375,0.0,0.0,6.0,2.0,0.0,0.0,False,False,False,15.0,1,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
20,0,575,13,13,0,26703,2054.076923076923,5572,320436,1,0,1,1,0.46153846153846156,347.84615384615387,0.0,1,0,1,63,601,9.53968253968254,188401,2990.4920634920636,34,0.5396825396825397,31,4,62,2,0.5396825396825397,0.775,1.0161290322580645,3.0,29.333333333333332,32.0,90.0,4.666666666666667,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,False,False,138.0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
14,0,306,8,7,1,15381,1922.625,5572,184572,0,1,0,1,0.625,134.875,0.125,0,1,-1,44,444,10.090909090909092,133732,3039.3636363636365,24,0.5454545454545454,26,2,43,2,0.5454545454545454,0.65,1.0232558139534884,1.0,61.0,61.0,139.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,0.0,2,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,1,508,11,10,1,22770,2070.0,15920,273240,1,0,2,1,0.7272727272727273,259.0,0.09090909090909091,1,0,1,48,461,9.604166666666666,142536,2969.5,11,0.22916666666666666,28,2,48,44,0.22916666666666666,0.7,1.0,5.0,44.2,72.0,48.8,4.333333333333333,3.0,0.0,3.0,2.0,0.6,0.0,0.0,5.0,1.0,143.8,143.8,False,False,False,353.0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24,0,193,8,8,0,15478,1934.75,4776,185736,1,0,1,1,0.625,91.25,0.0,1,0,1,32,312,9.75,90314,2822.3125,18,0.5625,23,2,31,17,0.5625,0.575,1.032258064516129,5.0,35.8,72.0,91.8,5.0,5.0,0.0,2.0,0.0,0.4,0.0,0.0,2.0,2.0,0.0,0.0,False,True,False,91.0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
